File ID,File Name,Run Metadata ID,Protocol,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"001e53a7-4690-462e-aaac-b631f07faf76","06CPTAC_C_GBM_W_PNNL_20210830_B2S1_f13.mzid.gz","06CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Open Standard","Open","7184689","9b122d610f5cb9db1cc3fe19ef7afd43","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/mzid/06CPTAC_C_GBM_W_PNNL_20210830_B2S1_f13.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vbXppZC8wNkNQVEFDX0NfR0JNX1dfUE5OTF8yMDIxMDgzMF9CMlMxX2YxMy5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzc0MTE4NzY3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FcEgguEA6AIK1wu1kc~scwOLWB46APxOoFHnU8d~B-6BwnDnKei4bYbkMS6fEjPQHfjFaX623yuqLVja~aUI7-alwYAcEy0w61vSWqTGo6g5ACsKq4cuvY6s57tBD1CGbOVpdLAs~vw4gJNNWPAVdnaymLaqYyeGSfyQITAf8FCB98IHSu0MfsoPmDeS8PaFmfTH5qxHkgN8akmwc1eRCaO9uEbyJrTmSgosr8GNeVjaXTBCNBI2AzM4CbRfhp7hKYzHJ8yoDcUrE8lHBxUcxuTLxGe5Dmur6lWe29y3sVL6kjjqbupRsgTbXT34FQwzzn~T2LMcmqgmYG~4cpWWAw__"
"00259e95-8947-4fe5-bb44-16bffc0b882b","11CPTAC_C_GBM_W_PNNL_20210830_B3S1_f20.mzid.gz","11CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Open Standard","Open","9643943","fe92a934e02169537c1eee6be8afc3b9","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/mzid/11CPTAC_C_GBM_W_PNNL_20210830_B3S1_f20.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vbXppZC8xMUNQVEFDX0NfR0JNX1dfUE5OTF8yMDIxMDgzMF9CM1MxX2YyMC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzc0MTE4NzY3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=S2XetwSGu5FyS3R2XNqnweIV10DERGJtpyz-t87lwlEkJNYkZ-hhj4O-CNr8dVvF8IUmQH6SGVP1NBiboRlpId1Z45DGtRfVhuOpV-CMQxIJFYySESq8rr3KaXFz4Zk3XscSPs4BASsGTGn~tVSxNryXIw-EAAKTQXLgj9QWLXHdS3lMpV4kgEqOjeJN8NMU0siRkiGRDiFkoA820gJVobZAZDqeuSU491f4kAUlBT1dwZvHor-o6I68GPV-A8VJykmTYl3HotVqBUg6wNZGzNg301O44KbETunCqAcYhFOhNJu~u3Z2ua5d5V-bQNmjJjVeI6dJaHzzBxR4brsuGg__"
"0041154d-50ed-4b96-9232-03404dd465dd","12CPTAC_C_GBM_W_PNNL_20210830_B3S2_f01.psm","12CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Text","Open","6631003","12fe3a739dbf4608b828099281ba10a3","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/tsv/12CPTAC_C_GBM_W_PNNL_20210830_B3S2_f01.psm?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vdHN2LzEyQ1BUQUNfQ19HQk1fV19QTk5MXzIwMjEwODMwX0IzUzJfZjAxLnBzbSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3NDExODc2N319fV19&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Y-cpJ5Ls9xPF5kjypwNNdzJ4jYSsvrq-fWKY~ris60Vgdey5ohgKhAkG9CHC5HyTYWxO-csz0bePh6s5X~GTlgsl4Z1FAm9zowpqZ5OPPUnYaxySmteBkW4tFFXMOfLi17wl9ykTeq-Kh-dadldn6~4UAKP5biWOwcdHIbCMIDlOU0vvKRXnloCFz-YVrctlemTS9TZKtpkjkXX02-hGLR12djyGNMBOGyuwfEg6zltNZZpwL3HuoyUNqeRyc7-HURdjlYMn-xMGGqgF2cIRZnRkHcdT8UkAwzdkM2Z6Oi0SDYyRq9AfpG9vSSRpPKraON4bN8UgVLsma5khe4Lq7Q__"
"00bfa885-5f3c-4fc4-924a-d05a229b4ca8","10CPTAC_C_GBM_W_PNNL_20210830_B2S5_f03.mzid.gz","10CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Open Standard","Open","8113092","44508aedf956fc35824cb2e941c509b2","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/mzid/10CPTAC_C_GBM_W_PNNL_20210830_B2S5_f03.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vbXppZC8xMENQVEFDX0NfR0JNX1dfUE5OTF8yMDIxMDgzMF9CMlM1X2YwMy5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzc0MTE4NzY3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UpkRPtx1yjyAW3oBZ46ye3AQDQifOOFLAvxi38kMNe5Okk~B6R2fROG9QKT5IyiR3OowHtaDydK2kqBmCZ7IV2Z3WI6YdUQ66cay806qvvmz8gQ6tchKmqwkwqnDG9hBwpMvrlegaVJ106t2MAO-J6xc0W5Wlq-V97zzAHR59F2Yv8l07nTtjxuHyJcefZTTZQK7eDVMC3M5X55RChGvk3Gcq6Xj5A-kEx7bDYCtuJ13WoqOKTGIV0cRKmpzex3yq-VclAEkiWjsxnSqxTQPAYn5-rZdhSjSjww5~9sukNVYvDfON6TbiAhonLDNEyl91k6gBCzOB681L2k6WpstZA__"
"01bf6331-a9f9-47f9-b843-7c16ba19adc2","08CPTAC_C_GBM_W_PNNL_20210830_B2S3_f02.psm","08CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Text","Open","5767719","5a950b0d651b7cd16ca87add119c246d","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/tsv/08CPTAC_C_GBM_W_PNNL_20210830_B2S3_f02.psm?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vdHN2LzA4Q1BUQUNfQ19HQk1fV19QTk5MXzIwMjEwODMwX0IyUzNfZjAyLnBzbSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3NDExODc2N319fV19&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BMX5Fd6p-M7sFr-06Pu10PiauGlqHwk2xXSgMmabKOwbpT7Mm6rdaigJPVtEs~ifjxCCdiMIPOasQBXyon9xCB4xgsDBQSNtJYlumyGxq--CYg1HO3NUls~C-w8uInOlV2Qzi1monszymhvhz1geCH~b7wAzVBVmJbH-cvNkCYhzdMJNdt0tt~rvVVDTidTg3EN3RC~W5n7p82a3g7jU5Ocuh3NbmJFu6zFHwyS5yfb-a2KRmMK-e82i8wbwyYpOaNJ3sRMD66Bhnq4Qn~GWfEKgQnq1RimLF3gfFQTzjO5HMO9UgL-Cc~BmRtyFdjDHPEu4b5KrrqsyJz682fIqrA__"
"0210fe9f-efb7-4993-b5ee-17d059cc932a","07CPTAC_C_GBM_W_PNNL_20210830_B2S2_f18.mzid.gz","07CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Open Standard","Open","9168246","aafb2838a6a401ff3f7fd3c5d679f1dd","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/mzid/07CPTAC_C_GBM_W_PNNL_20210830_B2S2_f18.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vbXppZC8wN0NQVEFDX0NfR0JNX1dfUE5OTF8yMDIxMDgzMF9CMlMyX2YxOC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzc0MTE4NzY3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KXLTuJbloybHkxwXEBzKc2V8yahV6MiRYoXm6um-zDv-eNrLt47vRz-YsV6jua3dEDlOaHLfUQ64DqaFDdeTQ0NFY60HW80~veV-ln~7xvEY~ss1Zgv~PwsrVV6~aIOixWBpCauFETXS0N2sb06rwL1pEi1AOKHgIv0jKFEFESpJAZ-9b15z4UOd4Ev3pPdu0TU9CtuQ3e1BzQnQwRmO5GjrV6fgdVnOMeP53YJkj8d958oxi642UUfQ-noV36fX430BWvHUFFpJp4-6IH1pvDGWuq9prPh1zqkYPypNP8hqokbe6Ng1hZEmP3n~popCUVmBpK0Ba1eKnBF9Y6eUQw__"
"025fa183-3b6f-4451-baeb-3508f272bb3c","06CPTAC_C_GBM_W_PNNL_20210830_B2S1_f12.psm","06CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Text","Open","4879177","a18f10fb506e6b05b9a25165b5ed053a","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/tsv/06CPTAC_C_GBM_W_PNNL_20210830_B2S1_f12.psm?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vdHN2LzA2Q1BUQUNfQ19HQk1fV19QTk5MXzIwMjEwODMwX0IyUzFfZjEyLnBzbSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3NDExODc2N319fV19&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CorBc7v~B1SNfoWYeF5o1SJr0GsGQ06mmSI6OrrGNGVgpMO1NQBUdOC2ruSsD3voeATQT6nMjvi7QsTvuqjgYHtcQCOAYwF-vpjqg0SWb7rrwCUiSnM6JMXCL801z7Q5HatuTODY219uCnwJ38ENvsa511Yv~G6GHJi018MCDik0i-zGhDU38tWwBCD~fiVSEzMo6qEdXQPCpd742Ut3pONgBnp9CIRg2ny1t~2tm9grDasr2Oy4uZXsCwdAtU~LdbF2pnvzwt2v0E6p1KA2RjLGtfB5f9SxhA8RsRbaQn9WP9fXSApoXt2kGYHdL08AE0yEHP1zdSRbrZpKGKQVsg__"
"036f73be-227e-4362-9fb1-6d2b2525c9be","11CPTAC_C_GBM_W_PNNL_20210830_B3S1_f04.mzid.gz","11CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Open Standard","Open","9021420","f507706b255d0fd2ac39eefc1cdf9e66","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/mzid/11CPTAC_C_GBM_W_PNNL_20210830_B3S1_f04.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vbXppZC8xMUNQVEFDX0NfR0JNX1dfUE5OTF8yMDIxMDgzMF9CM1MxX2YwNC5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzc0MTE4NzY3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JVP5svi9LPAuQNB2FCWtnUaOhVUQSUscYtqfAZQ7Ap~zpEzJ4YDDSvXKHBqcFB5eQoxN7Hf~5DcQT2peFZGNPgkKiVb325tQc0wUBemVc7juB-KpUOgZl8u~YFOIU0oU5n38-UGUoo0JuknuZNyJ-fqUKwSg2AgaMVvijNUboxrgY8dZNo0RaYEjn0~gd~b6vvG~moSKvyyltf5i7CfUsjafMnNAfj22oA8WwCHwWEJLowZhewKIrM0Kx3kzR15PwYxYtJPeEmP8gu7IIl-uFOb-Z4kCKSgXgmR~26ibERJEI3k0-No1qWfUz6G2ktf1rkSOXMYsUb0D6q~KwE9Ynw__"
"03e6be4e-b098-42f4-ac63-ebc52370e6c2","04CPTAC_C_GBM_W_PNNL_20210121_B1S4_f01.mzid.gz","04CPTAC_C_GBM_Proteome_PNNL_20210121","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Open Standard","Open","9114358","c0d8c13bc077bf81b08ca34f629be82b","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/mzid/04CPTAC_C_GBM_W_PNNL_20210121_B1S4_f01.mzid.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vbXppZC8wNENQVEFDX0NfR0JNX1dfUE5OTF8yMDIxMDEyMV9CMVM0X2YwMS5temlkLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzc0MTE4NzY3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Q-FSCbxQaPhnaoNhl6LpQ0evhyUHp9ISRDAGMPWTnDY4gQiHMk0Z6BlljiUpfCrYcW8PfAlPopAJO3FjDL1NxlXlVNH6E0ZbIy2l5wIrKHH04Ph27h337tT1YfOvu9Dst9BcHwVmcamfAZeFMO3pJ05c6UlxC6lmLSwWvKrmGXZIZqp5VxsguoQyY-CB--SDIN3PPxCH0oTv7~O9G2-ajwITlQBl635TXJ3M-KEdYHIkPxFlEKHTBjEmzvAqbpA-FJmkSmKB8BFx9sLiS7beaIi28aRVoYzg5dqx2oYsf~5AhO8Int~tZveO4alO8xGYWXygWosbaYl~EVYjL4gceQ__"
"03f1746c-f5c9-4c85-8422-43ec9b53ebf5","11CPTAC_C_GBM_W_PNNL_20210830_B3S1_f15.psm","11CPTAC_C_GBM_Proteome_PNNL_20210830","CPTAC3-GBMC Proteome","CPTAC GBM Confirmatory Study - Proteome","PDC000446","1","b25c2cea-4a49-4bc3-9f87-3cf5ee026865","CPTAC3 Discovery and Confirmatory","Peptide Spectral Matches","Text","Open","5596756","22ae2c998381af589995772989030270","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/446/PSM/tsv/11CPTAC_C_GBM_W_PNNL_20210830_B3S1_f15.psm?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0Ni9QU00vdHN2LzExQ1BUQUNfQ19HQk1fV19QTk5MXzIwMjEwODMwX0IzUzFfZjE1LnBzbSIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3NDExODc2N319fV19&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I~hkOadeomUebeeYZLq3xs7184n7xR5OU92T-Xfv8J1oGr7JgfG8ZGbyYoWP-xSeTq4dHlODP3uJ2jp-cK3306N6jt5NvOLF1suWPvykPShBKVNVvjNrdMUTJYxznBGrrL3TlojYCbXPYpNdr2qMGF0n03KQFmEoDUkobf5G5Ti2oPSdhhnW~b9ZNW9q5uoTrBuZeje7bQgkMRrI2~5v5X2Co5d67TJWD845Z2pedcQpfhsjQ72zXQboWsSkxuwGzs9jnDGkmFpxXDhH2HygIBs3Js~-h3WDY1ScDn5SNHkP2SVDfJ7cr3GXXWhdmmwfFS4PD1Hx2FQkXOSw4fLYJw__"
